id_client,nom_client,email,telephone,segment,created_at,updated_at
743,Hassan Tazi,hassan.tazi@gmail.com,0750010416,PME,2024/03/17 19:11:59.000000000,2025/01/18 05:30:56.000000000
744,Mohamed Benjelloun,mohamed.benjelloun@gmail.com,0616426466,Particulier,2024/02/17 16:01:40.000000000,2025/02/24 14:08:18.000000000
745,Laila Lamrini,laila.lamrini@gmail.com,0781753307,Particulier,2025/01/26 20:41:04.000000000,2025/03/05 20:33:05.000000000
746,Rachid Alami,rachid.alami@gmail.com,0617489299,PME,2024/05/28 04:15:38.000000000,2025/03/07 14:58:30.000000000
747,Omar Alami,omar.alami@gmail.com,0763583707,Administration,2024/02/03 06:54:23.000000000,2024/04/13 22:49:21.000000000
748,Sanaa Filali,sanaa.filali@gmail.com,,Administration,2024/07/09 22:02:12.000000000,2025/03/05 19:39:14.000000000
749,Samira Benjelloun,samira.benjelloun@gmail.com,,Association,2024/03/12 03:57:32.000000000,2024/03/30 06:11:17.000000000
750,Khalid Sebti,khalid.sebti@gmail.com,0626562776,Association,2025/02/22 05:58:21.000000000,2025/02/24 23:43:17.000000000
751,Youssef Skalli,youssef.skalli@gmail.com,,Particulier,2024/12/13 21:04:05.000000000,2025/01/04 16:59:26.000000000
752,Hassan Filali,hassan.filali@gmail.com,0647393422,Particulier,2024/06/01 17:45:04.000000000,2024/10/07 06:55:04.000000000
753,Mehdi Squalli,mehdi.squalli@gmail.com,,Entreprise,2024/07/03 12:21:06.000000000,2024/07/25 22:07:26.000000000
754,Karim Tazi,karim.tazi@gmail.com,0664998542,Association,2024/09/10 03:08:23.000000000,2024/09/29 05:42:18.000000000
755,Tarik Tazi,,0741730984,Entreprise,2024/01/01 17:38:01.000000000,2024/02/10 06:40:09.000000000
756,Youssef Chraibi,youssef.chraibi@gmail.com,0666072494,Association,2024/08/15 10:40:42.000000000,2024/11/09 14:51:12.000000000
757,Karim Filali,karim.filali@gmail.com,0774056702,Entreprise,2025/03/04 07:42:37.000000000,2025/03/29 22:13:33.000000000
758,Hamza Berrada,hamza.berrada@gmail.com,0635524610,Association,2024/06/11 06:56:58.000000000,2025/03/22 12:11:05.000000000
759,Khalid Alami,khalid.alami@gmail.com,0621340097,Association,2024/11/17 19:07:03.000000000,2025/01/29 03:00:02.000000000
760,Hassan Nejjar,hassan.nejjar@gmail.com,0791225772,Association,2024/09/30 21:42:58.000000000,2024/10/05 19:40:31.000000000
761,Hamza El Fassi,hamza.el fassi@gmail.com,0613357842,PME,2024/11/21 12:45:05.000000000,2025/01/17 21:00:15.000000000
762,Mohamed Sebti,mohamed.sebti@gmail.com,,Particulier,2025/01/17 00:38:02.000000000,2025/02/07 11:20:15.000000000
763,Aisha Andaloussi,aisha.andaloussi@gmail.com,0619315227,PME,2024/07/11 03:29:08.000000000,2025/02/15 16:56:53.000000000
764,Zineb Filali,zineb.filali@gmail.com,0684127506,Administration,2024/05/29 14:36:44.000000000,2024/08/07 16:58:09.000000000
765,Karim Bennis,karim.bennis@gmail.com,,Entreprise,2024/01/28 08:10:24.000000000,2025/01/31 04:48:03.000000000
766,Nadia Andaloussi,nadia.andaloussi@gmail.com,0780129725,Association,2025/02/23 05:05:08.000000000,2025/03/12 19:10:00.000000000
767,Hassan El Amrani,hassan.el amrani@gmail.com,0689868281,Entreprise,2024/04/15 14:10:05.000000000,2024/12/19 11:41:44.000000000
768,Hassan Benjelloun,hassan.benjelloun@gmail.com,0749292962,Association,2024/06/12 16:12:51.000000000,2024/07/24 03:00:47.000000000
769,Salma Idrissi,salma.idrissi@gmail.com,0639618709,PME,2024/08/24 16:07:30.000000000,2025/01/11 11:33:43.000000000
770,Karim El Fassi,karim.el fassi@gmail.com,0682505657,Particulier,2025/01/22 21:05:52.000000000,2025/01/31 03:22:02.000000000
771,Hind Benjelloun,hind.benjelloun@gmail.com,0699959929,Entreprise,2025/03/22 06:27:36.000000000,2025/03/23 10:26:15.000000000
772,Ahmed Filali,ahmed.filali@gmail.com,0640153683,PME,2024/12/26 18:23:13.000000000,2025/01/09 01:22:20.000000000
773,Sanaa Benkirane,sanaa.benkirane@gmail.com,0622175632,Administration,2025/03/06 02:13:06.000000000,2025/03/26 22:33:33.000000000
774,Ali El Amrani,ali.el amrani@gmail.com,0676185817,Particulier,2025/02/24 23:07:15.000000000,2025/03/20 09:27:58.000000000
775,Samira Bennis,samira.bennis@gmail.com,0711727874,Entreprise,2024/03/01 23:44:02.000000000,2025/02/15 13:23:31.000000000
776,Laila Kettani,laila.kettani@gmail.com,0769115120,Association,2024/09/24 00:08:21.000000000,2025/01/08 13:25:54.000000000
777,Amina Alami,amina.alami@gmail.com,0618035808,Entreprise,2025/03/27 17:33:56.000000000,2025/03/30 11:29:49.000000000
778,Aisha Tazi,aisha.tazi@gmail.com,0652562844,Particulier,2024/09/08 14:10:43.000000000,2024/10/22 21:46:12.000000000
779,Nadia Benjelloun,nadia.benjelloun@gmail.com,0663138131,Association,2025/03/13 15:18:45.000000000,2025/03/24 21:12:16.000000000
780,Khadija Tazi,khadija.tazi@gmail.com,0641604278,PME,2024/05/17 14:18:08.000000000,2024/11/24 14:24:36.000000000
781,Sanaa Bennis,sanaa.bennis@gmail.com,,PME,2025/03/10 19:52:19.000000000,2025/03/22 00:13:29.000000000
782,Samira Alami,samira.alami@gmail.com,0610607591,Administration,2024/08/30 09:28:14.000000000,2024/12/02 02:01:34.000000000
783,Bilal Idrissi,,0797003757,Association,2024/10/27 21:30:14.000000000,2025/01/06 19:43:36.000000000
784,Hassan El Fassi,,0664800238,Administration,2024/06/27 02:06:26.000000000,2024/06/28 15:39:32.000000000
785,Mehdi Filali,mehdi.filali@gmail.com,0626436362,Particulier,2024/10/12 01:59:54.000000000,2024/11/17 21:58:13.000000000
786,Laila Bekkali,laila.bekkali@gmail.com,0679810769,PME,2024/10/07 23:25:15.000000000,2025/02/03 00:59:58.000000000
787,Fatima Benkirane,fatima.benkirane@gmail.com,0677650840,Association,2024/02/02 18:49:15.000000000,2024/05/30 18:54:03.000000000
788,Laila Benjelloun,laila.benjelloun@gmail.com,,Association,2024/08/01 18:13:18.000000000,2025/02/12 11:14:21.000000000
789,Sara Benjelloun,sara.benjelloun@gmail.com,0685237091,Particulier,2024/10/04 10:31:53.000000000,2025/03/10 03:38:58.000000000
790,Ali Tazi,ali.tazi@gmail.com,0786808989,Administration,2024/11/16 22:44:49.000000000,2025/01/02 21:54:42.000000000
791,Hassan Tazi,,0774716003,Association,2024/07/19 09:42:06.000000000,2024/12/17 06:49:07.000000000
792,Laila Squalli,laila.squalli@gmail.com,0762709615,Administration,2024/10/10 18:34:16.000000000,2024/12/16 01:48:10.000000000
793,Mohamed Bennis,mohamed.bennis@gmail.com,0614711766,Entreprise,2024/03/09 14:29:18.000000000,2024/08/11 19:55:06.000000000
794,Youssef Andaloussi,youssef.andaloussi@gmail.com,0741036235,Entreprise,2024/10/28 11:17:20.000000000,2025/03/17 22:12:38.000000000
795,Hassan Idrissi,hassan.idrissi@gmail.com,0641596824,Association,2025/02/18 10:00:28.000000000,2025/03/28 18:00:40.000000000
796,Khadija Benjelloun,khadija.benjelloun@gmail.com,0671937278,Particulier,2024/07/10 07:12:39.000000000,2024/09/07 23:49:57.000000000
797,Aisha Sebti,aisha.sebti@gmail.com,0660896913,PME,2025/01/15 16:51:33.000000000,2025/01/16 06:24:17.000000000
798,Fatima Idrissi,fatima.idrissi@gmail.com,0742046438,Association,2024/11/08 05:32:59.000000000,2024/12/04 09:31:32.000000000
799,Rachid Filali,rachid.filali@gmail.com,0650655398,Particulier,2024/12/24 02:12:26.000000000,2025/02/23 02:47:45.000000000
800,Zineb Sebti,zineb.sebti@gmail.com,0658998715,PME,2024/06/04 19:32:09.000000000,2024/08/11 18:17:24.000000000
801,Zineb Kettani,zineb.kettani@gmail.com,0745097001,Administration,2024/08/06 03:46:29.000000000,2024/12/07 01:53:49.000000000
802,Khadija Lamrini,khadija.lamrini@gmail.com,0736802114,Particulier,2025/02/07 07:54:21.000000000,2025/03/16 13:50:35.000000000
803,Laila Tazi,laila.tazi@gmail.com,0758266529,Entreprise,2025/02/14 23:15:05.000000000,2025/03/03 21:44:17.000000000
804,Sara El Amrani,sara.el amrani@gmail.com,0628243002,Entreprise,2024/12/07 10:38:59.000000000,2024/12/13 07:07:10.000000000
805,Ahmed Benkirane,ahmed.benkirane@gmail.com,0670841826,Administration,2024/02/06 09:26:31.000000000,2025/02/21 11:29:10.000000000
806,Amina Andaloussi,amina.andaloussi@gmail.com,0753494507,Administration,2024/11/20 08:27:06.000000000,2024/12/07 04:31:58.000000000
807,Samira Andaloussi,samira.andaloussi@gmail.com,0638233767,Particulier,2024/09/21 16:40:47.000000000,2025/01/17 10:14:45.000000000
808,Amina Alami,amina.alami@gmail.com,0697492531,Administration,2024/11/23 03:52:24.000000000,2025/01/09 16:23:30.000000000
809,Aisha El Fassi,aisha.el fassi@gmail.com,0631385907,Administration,2024/10/06 19:36:34.000000000,2024/11/24 23:45:35.000000000
810,Tarik Lamrini,tarik.lamrini@gmail.com,0770808072,Administration,2024/08/04 00:30:30.000000000,2024/08/26 21:49:17.000000000
811,Bilal Alami,bilal.alami@gmail.com,0676088131,Association,2024/01/08 16:41:42.000000000,2024/07/25 09:58:54.000000000
812,Samira Filali,,0683462529,Particulier,2025/03/07 13:44:46.000000000,2025/03/10 16:21:25.000000000
813,Fatima Chraibi,fatima.chraibi@gmail.com,0752713225,Association,2024/03/17 11:34:59.000000000,2024/06/30 01:57:12.000000000
814,Laila Benjelloun,laila.benjelloun@gmail.com,0697382591,Administration,2024/07/24 20:39:08.000000000,2024/09/09 23:09:43.000000000
815,Fatima Bekkali,,0645315456,Administration,2024/09/04 12:16:59.000000000,2024/09/16 05:47:21.000000000
816,Ahmed Nejjar,ahmed.nejjar@gmail.com,0664443931,Entreprise,2025/03/04 04:12:06.000000000,2025/03/28 19:53:47.000000000
817,Rachid Bekkali,rachid.bekkali@gmail.com,0713003300,Particulier,2024/02/11 23:14:35.000000000,2024/04/12 01:30:01.000000000
818,Hamza Nejjar,hamza.nejjar@gmail.com,0681372733,Particulier,2024/03/05 20:15:48.000000000,2024/06/28 18:16:27.000000000
819,Sanaa Chraibi,,0646477573,Particulier,2024/02/06 03:33:51.000000000,2024/12/04 00:25:22.000000000
820,Karim Benkirane,karim.benkirane@gmail.com,,PME,2024/08/26 03:17:39.000000000,2024/09/13 00:45:28.000000000
821,Hind Filali,hind.filali@gmail.com,0788203583,Entreprise,2024/10/14 09:33:04.000000000,2024/11/11 15:41:02.000000000
822,Ali Nejjar,ali.nejjar@gmail.com,0728571535,Administration,2024/10/26 07:52:21.000000000,2025/02/15 19:23:11.000000000
823,Rachid El Amrani,rachid.el amranigmail.com,0639973900,Particulier,2025/03/23 01:10:07.000000000,2025/03/26 07:32:10.000000000
824,Tarik Alami,tarik.alami@gmail.com,0790528600,Particulier,2024/04/07 08:54:59.000000000,2024/11/25 10:46:21.000000000
825,Khalid Bekkali,khalid.bekkali@gmail.com,0798097949,Association,2025/03/10 03:12:01.000000000,2025/03/17 04:39:20.000000000
826,Samira Skalli,samira.skalligmail.com,0649050515,PME,2024/11/03 11:20:01.000000000,2025/03/30 01:22:17.000000000
827,Ahmed Andaloussi,ahmed.andaloussigmail.com,0682953136,Particulier,2025/03/01 04:39:09.000000000,2025/03/28 00:23:56.000000000
828,Rachid Bekkali,rachid.bekkali@gmail.com,0655682280,Association,2024/07/17 00:23:49.000000000,2024/10/12 23:59:23.000000000
829,Salma Bennis,salma.bennis@gmail.com,0612482508,Entreprise,2024/03/05 11:08:43.000000000,2024/07/26 18:42:33.000000000
830,Salma Nejjar,salma.nejjar@gmail.com,0652835399,Association,2025/03/23 23:49:40.000000000,2025/03/28 23:38:03.000000000
831,Hassan Chraibi,hassan.chraibi@gmail.com,0639524880,Particulier,2024/11/25 01:12:42.000000000,2024/11/29 18:41:17.000000000
832,Mehdi Lamrini,mehdi.lamrini@gmail.com,0768807010,Particulier,2024/09/05 00:39:45.000000000,2024/12/19 03:49:37.000000000
833,Hind Bennis,hind.bennis@gmail.com,0784822412,Entreprise,2024/09/21 15:51:13.000000000,2024/11/07 14:07:01.000000000
834,Zineb Lamrini,zineb.lamrini@gmail.com,0688428443,Particulier,2024/04/07 06:55:04.000000000,2024/11/28 15:20:00.000000000
835,Zineb Benkirane,zineb.benkirane@gmail.com,0784759005,Entreprise,2024/05/12 12:31:34.000000000,2024/12/07 18:59:45.000000000
836,Hind El Amrani,hind.el amrani@gmail.com,0769496022,Particulier,2025/03/30 21:59:11.000000000,2025/03/30 22:29:55.000000000
837,Karim Chraibi,,0775173627,Particulier,2024/07/01 12:36:56.000000000,2025/01/24 12:41:16.000000000
838,Sara El Amrani,sara.el amrani@gmail.com,0765950333,Particulier,2024/09/10 22:11:08.000000000,2025/03/16 04:03:16.000000000
839,Karim Idrissi,,0761820152,Entreprise,2025/03/01 19:43:51.000000000,2025/03/29 21:46:15.000000000
840,Zineb Bennis,zineb.bennis@gmail.com,0726169008,Administration,2024/02/19 21:47:05.000000000,2024/02/24 20:41:54.000000000
841,Ali Skalli,ali.skalli@gmail.com,0694630822,PME,2024/02/02 10:29:31.000000000,2024/09/16 21:36:27.000000000
842,Khadija Sebti,khadija.sebti@gmail.com,0631136409,Particulier,2024/07/31 08:05:12.000000000,2024/11/08 14:28:26.000000000
843,Samira Berrada,samira.berrada@gmail.com,0755692223,Administration,2024/03/06 19:39:24.000000000,2024/07/24 10:48:09.000000000
844,Sanaa Andaloussi,sanaa.andaloussi@gmail.com,0645846302,PME,2024/02/16 07:17:26.000000000,2024/06/24 09:08:05.000000000
845,Sanaa El Amrani,sanaa.el amrani@gmail.com,0659811347,Entreprise,2024/03/08 15:12:31.000000000,2024/10/13 03:06:12.000000000
846,Nadia Bekkali,,0763349011,Administration,2024/10/13 03:03:11.000000000,2025/02/01 22:20:54.000000000
847,Hamza El Amrani,hamza.el amrani@gmail.com,0651322460,Particulier,2024/03/14 05:46:48.000000000,2024/08/07 19:37:09.000000000
848,Tarik Tazi,,0797001986,PME,2024/02/19 00:35:27.000000000,2024/11/18 09:43:24.000000000
849,Youssef Skalli,youssef.skalli@gmail.com,0660747389,Particulier,2024/11/22 05:51:30.000000000,2025/01/07 18:53:32.000000000
850,Youssef Idrissi,youssef.idrissigmail.com,0640548947,Entreprise,2025/02/23 15:01:40.000000000,2025/03/22 00:41:37.000000000
851,Amina El Amrani,amina.el amrani@gmail.com,0635368885,PME,2024/06/12 16:50:32.000000000,2025/03/24 01:12:22.000000000
852,Samira Squalli,samira.squalli@gmail.com,0646748473,Entreprise,2024/09/09 16:21:49.000000000,2024/12/12 18:44:05.000000000
853,Sara Squalli,sara.squalli@gmail.com,0617516910,Particulier,2024/04/29 23:28:49.000000000,2024/05/19 12:08:50.000000000
854,Fatima Lamrini,fatima.lamrini@gmail.com,0713811216,PME,2025/02/05 05:29:41.000000000,2025/03/29 16:11:00.000000000
855,Karim Lamrini,karim.lamrini@gmail.com,,Administration,2024/09/23 09:01:40.000000000,2024/11/23 11:16:38.000000000
856,Mehdi Berrada,mehdi.berradagmail.com,0647428039,Administration,2024/12/10 22:27:24.000000000,2025/03/14 21:03:21.000000000
857,Sara Lamrini,sara.lamrini@gmail.com,0686640995,PME,2024/08/03 03:18:02.000000000,2024/10/09 13:06:11.000000000
858,Laila Lamrini,laila.lamrini@gmail.com,0622200891,Administration,2024/07/09 21:35:18.000000000,2024/12/19 21:51:28.000000000
859,Omar Alami,omar.alami@gmail.com,0693154221,Entreprise,2024/09/19 15:48:05.000000000,2025/01/23 21:00:15.000000000
860,Aisha Benjelloun,aisha.benjelloun@gmail.com,0699323275,Association,2025/02/14 22:06:35.000000000,2025/02/23 13:46:04.000000000
861,Ali Squalli,ali.squalli@gmail.com,0634292865,Particulier,2024/08/11 18:57:43.000000000,2024/08/28 00:42:20.000000000
862,Khadija Sebti,,,Particulier,2024/09/07 04:19:00.000000000,2025/01/26 07:54:17.000000000
863,Amina Skalli,amina.skalli@gmail.com,0764756025,Association,2024/04/19 09:48:19.000000000,2025/02/10 15:42:21.000000000
864,Ahmed Sebti,ahmed.sebti@gmail.com,0734278177,PME,2024/03/06 12:28:41.000000000,2024/06/23 22:45:48.000000000
865,Karim Berrada,karim.berradagmail.com,,Particulier,2024/05/18 09:48:25.000000000,2024/10/10 03:06:22.000000000
866,Rachid Kettani,rachid.kettani@gmail.com,0620964088,Association,2024/04/18 10:07:51.000000000,2024/11/11 18:51:04.000000000
867,Sanaa Alami,,0797175983,Entreprise,2024/03/03 16:18:31.000000000,2024/04/02 04:02:37.000000000
868,Omar Alami,omar.alami@gmail.com,0778477922,PME,2024/11/09 17:43:15.000000000,2025/01/22 10:40:18.000000000
869,Zineb Bennis,zineb.bennis@gmail.com,0630042708,PME,2024/12/12 05:21:21.000000000,2025/03/29 05:50:11.000000000
870,Ahmed Skalli,ahmed.skalli@gmail.com,0764361123,Particulier,2024/04/14 04:57:37.000000000,2024/12/15 02:04:08.000000000
871,Youssef Lamrini,youssef.lamrini@gmail.com,0761765975,Association,2024/05/23 23:39:13.000000000,2025/01/01 07:14:35.000000000
872,Sara Andaloussi,sara.andaloussi@gmail.com,0635671582,Administration,2024/08/10 23:49:08.000000000,2024/12/29 20:59:28.000000000
873,Ali Skalli,ali.skalli@gmail.com,0771026735,Particulier,2025/02/17 15:39:44.000000000,2025/03/13 08:21:22.000000000
874,Tarik Chraibi,tarik.chraibi@gmail.com,0715446854,Administration,2024/08/26 21:31:04.000000000,2024/11/14 01:37:13.000000000
875,Samira Sebti,samira.sebti@gmail.com,0678046424,Particulier,2024/08/12 02:22:29.000000000,2025/01/26 10:57:45.000000000
876,Youssef Idrissi,youssef.idrissigmail.com,,Particulier,2024/07/01 12:12:48.000000000,2025/03/22 11:05:57.000000000
877,Aisha Filali,aisha.filali@gmail.com,0692849228,Entreprise,2024/04/15 22:10:13.000000000,2024/06/01 15:04:40.000000000
878,Omar Kettani,omar.kettani@gmail.com,0734595583,PME,2024/01/14 13:11:15.000000000,2024/06/15 15:34:02.000000000
879,Khadija Bennis,khadija.bennis@gmail.com,0712016525,Entreprise,2024/03/21 05:33:51.000000000,2024/11/16 16:59:38.000000000
880,Fatima Sebti,fatima.sebti@gmail.com,0733092014,Particulier,2024/08/06 12:54:48.000000000,2024/08/18 22:02:18.000000000
881,Laila Benkirane,laila.benkirane@gmail.com,0773084745,Entreprise,2024/10/28 18:27:53.000000000,2025/02/12 15:45:44.000000000
882,Nadia Nejjar,nadia.nejjar@gmail.com,0622662153,PME,2024/05/16 16:13:51.000000000,2024/09/07 15:04:14.000000000
883,Omar Sebti,omar.sebti@gmail.com,0787550802,Administration,2024/11/23 01:02:06.000000000,2024/12/18 16:29:45.000000000
884,Ali Squalli,ali.squalli@gmail.com,0633485537,Particulier,2024/10/29 11:04:35.000000000,2025/03/12 10:39:06.000000000
885,Amina Idrissi,amina.idrissi@gmail.com,,Administration,2024/09/08 12:38:18.000000000,2025/01/16 16:00:41.000000000
886,Amina Sebti,amina.sebti@gmail.com,0764233810,Association,2024/09/07 02:21:05.000000000,2024/12/31 10:29:53.000000000
887,Khalid Benjelloun,khalid.benjelloun@gmail.com,0668018714,Association,2024/06/04 00:49:28.000000000,2024/09/15 19:00:42.000000000
888,Bilal Benkirane,bilal.benkirane@gmail.com,0646255752,Particulier,2024/07/19 00:36:53.000000000,2024/12/22 15:02:33.000000000
889,Laila Alami,,0788127818,Administration,2024/10/06 13:19:57.000000000,2025/03/04 13:51:10.000000000
890,Mehdi Kettani,mehdi.kettani@gmail.com,0622526229,Association,2024/08/16 06:27:58.000000000,2025/02/04 01:49:07.000000000
891,Ahmed Tazi,ahmed.tazi@gmail.com,0768679008,Administration,2024/11/08 03:04:18.000000000,2024/11/15 01:18:54.000000000
892,Amina Squalli,amina.squalli@gmail.com,0643356149,Administration,2024/07/19 06:35:18.000000000,2025/03/07 01:07:31.000000000
893,Rachid Andaloussi,rachid.andaloussi@gmail.com,0618357684,Administration,2024/10/17 20:58:30.000000000,2025/01/26 18:37:39.000000000
894,Bilal Squalli,bilal.squalli@gmail.com,0717329599,Entreprise,2024/07/28 12:41:55.000000000,2024/10/29 09:01:29.000000000
895,Ahmed Berrada,ahmed.berrada@gmail.com,0699275771,Particulier,2024/02/18 00:15:03.000000000,2024/11/13 19:50:52.000000000
896,Khalid Tazi,khalid.tazi@gmail.com,0698081897,Particulier,2024/03/15 04:56:26.000000000,2024/03/30 20:55:11.000000000
897,Hassan Nejjar,hassan.nejjar@gmail.com,0625743644,Administration,2024/03/05 15:39:03.000000000,2024/10/26 02:34:28.000000000
898,Karim Alami,karim.alami@gmail.com,0746893459,Entreprise,2024/05/27 03:28:10.000000000,2024/06/09 15:04:42.000000000
899,Hind Andaloussi,hind.andaloussi@gmail.com,0681976089,Administration,2024/08/20 10:19:44.000000000,2024/10/15 03:58:46.000000000
900,Tarik El Fassi,tarik.el fassi@gmail.com,0648255860,Association,2025/03/22 01:52:06.000000000,2025/03/22 07:01:21.000000000
901,Sara Skalli,sara.skalli@gmail.com,0754107598,PME,2025/01/01 13:49:39.000000000,2025/01/13 21:05:49.000000000
902,Tarik Benkirane,tarik.benkirane@gmail.com,0761744985,Particulier,2024/03/02 05:05:06.000000000,2024/09/07 12:13:36.000000000
903,Aisha Benkirane,aisha.benkirane@gmail.com,0678822297,Entreprise,2024/09/14 20:16:15.000000000,2024/10/28 19:58:16.000000000
904,Omar Filali,omar.filali@gmail.com,0632587404,Association,2024/12/08 07:41:05.000000000,2025/01/21 01:28:06.000000000
905,Karim Idrissi,karim.idrissi@gmail.com,0670111956,Association,2024/09/04 03:04:05.000000000,2024/12/18 02:41:23.000000000
906,Bilal Squalli,bilal.squalli@gmail.com,0780966006,Particulier,2024/09/20 10:55:44.000000000,2024/11/15 12:12:43.000000000
